Country,Currency,Indicator_Name,GDP_Year_1970,GDP_Year_1971,GDP_Year_1972,GDP_Year_1973,GDP_Year_1974,GDP_Year_1975,GDP_Year_1976,GDP_Year_1977,GDP_Year_1978,GDP_Year_1979,GDP_Year_1980,GDP_Year_1981,GDP_Year_1982,GDP_Year_1983,GDP_Year_1984,GDP_Year_1985,GDP_Year_1986,GDP_Year_1987,GDP_Year_1988,GDP_Year_1989,GDP_Year_1990,GDP_Year_1991,GDP_Year_1992,GDP_Year_1993,GDP_Year_1994,GDP_Year_1995,GDP_Year_1996,GDP_Year_1997,GDP_Year_1998,GDP_Year_1999,GDP_Year_2000,GDP_Year_2001,GDP_Year_2002,GDP_Year_2003,GDP_Year_2004,GDP_Year_2005,GDP_Year_2006,GDP_Year_2007,GDP_Year_2008,GDP_Year_2009,GDP_Year_2010,GDP_Year_2011,GDP_Year_2012,GDP_Year_2013,GDP_Year_2014,GDP_Year_2015,GDP_Year_2016,GDP_Year_2017,GDP_Year_2018,GDP_Year_2019,GDP_Year_2020
Panama,Balboa,"Transport, storage and communication (ISIC I)",80910929,97833476,112772912,127580141,167506776,170944168,199765382,227925558,287947717,348498707,539670607,592256427,662699720,808223330,783065011,819963879,818089337,849759221,775468185,735609515,835848151,874621560,927700680,957002722,1026558075,1101539731,1129559192,1277872120,1444538152,1497514141,1529656876,1599696291,1692453875,1840667596,2148305314,2390764709,2916655564,3525272016,4006046939,4189042141,4359030069,4974501498,5400242407,5649091229,5887385557,6389886648,6517669820,7061933612,7366846491,7881671607,7334557065
Panama,Balboa,Other Activities (ISIC J-P),465677552,533303459,637825540,733084532,811028233,929031887,1031398074,1123493569,1268719867,1526230902,1787826721,2523068104,2428394090,2617651763,2697804652,2842308745,2888656936,2854338389,2452604230,2485975224,2649043121,2800075346,3214786662,3365187262,3571124097,3619119395,3849638692,4088080020,4505829587,4816936553,5068599781,5270256545,5574175232,5731297414,6066836411,6487410214,7015540460,7779755939,8623293224,9641282823,10462051187,11519167722,12672511728,14065133321,15277143385,16499413471,17740555604,19186522741,20196653713,20875016007,19481688366
Panama,Balboa,Total Value Added,1175038204,1331286458,1497537430,1724741542,2001106296,2253459615,2406436798,2611824231,3003069865,3529035277,4340546466,5376980884,5368512659,5710583726,5859334103,6255839462,6385540077,6417001452,5366908529,5384048467,5861082100,6350728187,7251179573,7832554674,8421138243,8558535233,8896431011,9650439860,10461392578,10991162716,11258846040,11459914980,11802055808,12414261073,13592052392,14752855222,16447266712,20451454229,24177679367,26036369950,28180150585,33183912665,38781650784,43844232450,47950281251,52021695511,55605190904,59923452236,62717430984,64637312316,51532392517
Papua New Guinea,Kina,Final consumption expenditure,901117365,956486607,1026841586,1110931458,1269459744,1466370052,1571978230,1626629835,1797315350,1981952686,2292730714,2446989317,2491279545,2688099396,2823248507,3098058579,3228253620,3498679241,3677872327,3869351376,3703336775,4248267759,4758446403,4904606675,4898863044,5601550845,6803874481,8543142934,9066969528,9794558593,9001950143,10051829744,12942061281,12869510164,14034257892,14626305238,16318862345,17771469000,19248655293,24162932767,29808999100,35766844619,44360040419,43624435210,42065545248,45381201789,50564689702,54175461660,61372371613,66493409091,65720789512
Papua New Guinea,Kina,Household consumption expenditure (including Non-profit institutions serving households),607265578,623188455,655191084,685468082,758493689,872463837,963294829,1043144527,1186876026,1340239794,1582250528,1661867243,1682486317,1873777140,1955051683,2163579710,2263245830,2454328906,2595646538,2653255448,2456222156,2928993871,3240163126,3091886780,3385265361,4002403302,4759328076,6480986823,6936809097,7532893659,6563875344,7500384467,9937840434,10092011558,10652166643,10941917667,12029882130,12837927071,14077408802,18559829562,23963894640,28557646243,36011526838,31156388496,27696517641,32829412998,38115210219,38570145379,43811838780,47679335777,47250626649
Papua New Guinea,Kina,General government final consumption expenditure,293851786,333298152,371650502,425463376,510966054,593906214,608683401,583485309,610439324,641712892,710480186,785122074,808793228,814322256,868196824,934478868,965007790,1044350336,1082225789,1216095928,1247114618,1319273888,1518283277,1812719894,1513597684,1599147543,2044546405,2062156111,2130160431,2261664934,2438074799,2551445277,3004220847,2777498606,3382091249,3684387571,4288980215,4933541929,5171246491,5603103205,5845104460,7209198376,8348513581,12468046714,14369027607,12551788791,12449479483,15605316281,17560532832,18814073314,18470162864
Papua New Guinea,Kina,Gross capital formation,532781182,426952947,314422713,223011599,280616361,327267551,358315809,426952947,451002347,583426256,655422243,697280375,856189066,953147721,935466052,726308537,767263513,884536802,1303456333,1068909756,1136311672,1493269800,1487073660,1296655691,1743533416,2053793805,2335577090,2252800820,2111774657,2183806182,3221030298,3606073588,4488423546,4272314264,4343343189,3988198565,4009356117,4393730918,4842501735,6974837496,9436410467,11056323253,11641692080,11607444879,11528055869,4893578406,5275252992,5847548360,6380792987,6730121179,6497875975
Papua New Guinea,Kina,Gross fixed capital formation (including Acquisitions less disposals of valuables),467025447,375420449,269348584,188725266,229834458,253760443,283341660,338298922,379579024,461149637,557281383,637155553,815282023,894025232,768533230,627179265,756882407,773726971,1034536969,1109916393,1084930290,1417891171,1381254244,1373395905,1529353715,1828575093,1769168522,1634825309,1648292794,1614612893,3003847697,3324436314,3723492705,3447090734,3466736582,3761424304,3480337554,3854166001,4286803533,6461005204,8910702025,10679102309,11268126283,11235001297,11158183206,4529938068,4898664911,5460783464,5979593139,6334477512,6141654827
Papua New Guinea,Kina,Changes in inventories,65755735,51532498,45074129,34286332,50781903,73507108,74974149,88654026,71423323,122276618,98140860,60124822,40907043,59122489,166932822,99129273,10381106,110809831,268919363,-41006638,51381382,75378629,105819416,-76740214,214179701,225218711,566408568,617975511,463481863,569193289,217182601,281637274,764930841,825223530,876606607,226774261,529018563,539564917,555698203,513832292,525708441,377220944,373565797,372443581,369872663,363640338,376588081,386764896,401199848,395643667,356221148
Papua New Guinea,Kina,Exports of goods and services,155194537,230674002,381276527,699262513,816558710,705736378,803525800,965544489,957443174,1227597231,1219495916,1062925602,1065240264,1266615810,1477636780,1667424990,1830917244,2012375679,2239402884,2022012085,2041121570,2488969481,3054250888,3872718180,4580696166,5553939174,6100881025,5260191741,6374192638,8422301105,9738465023,10265831096,10731583385,13186160320,13820080948,16997668736,21139884086,23164380253,23932198798,18655620082,24658463118,24348687606,19487924348,18138804403,26889608679,34824591017,38091258793,42432039318,43876570137,43829718612,39963337632
Papua New Guinea,Kina,Imports of goods and services,555855782,569047169,533578104,491092333,628033765,737679439,770835304,870996859,909704608,1079032892,1320412681,1431751827,1534102656,1637613268,1743145803,1817790767,1889003778,2027425857,2353747327,2297263111,2153121112,2689077672,2917159506,2717946230,3089317262,3846418400,4970592325,5355741252,5758259491,7057254441,7246415595,8210531858,10218484244,10314767747,11855608300,12797896165,15929353534,17025266799,16510918247,17780126199,25151794011,28529632693,31118021235,25649398629,23352435800,24959947487,28893037982,29933403252,32225064025,32944639800,30642971630
Papua New Guinea,Kina,Gross Domestic Product (GDP),979794581,1081471660,1224091749,1561395513,1749421878,1773234568,1979952614,2176257942,2368660262,2736034725,2862738692,2817654873,2931453806,3307878553,3518639214,3704268940,3966062358,4400842946,4887273001,4695784529,4742654494,5558870250,6382949060,7356488603,8133838994,9363573153,10270031684,10700670625,11794925971,13343661774,14715428494,15713653350,17944505761,20014165280,20343515174,22815226421,25538749014,28304313373,31512437579,32013264147,38752078674,42642222785,44371635612,47721285862,57130773996,60139423725,65038163505,72521646086,79404670711,84108609082,81539031490
Papua New Guinea,Kina,"Agriculture, hunting, forestry, fishing (ISIC A-B)",223511224,235470414,250234463,277984409,308428524,331706149,409783181,461868780,536492346,596126570,610037628,605400609,611655193,698572345,814381594,782299302,809882248,833748343,903781639,837563006,871699347,916008122,1010885632,1312341802,1750636772,2048788847,2103181874,2425971710,2571709537,2958170117,3234540187,3499207863,4331117377,4714531927,4450439889,4910057846,5210731521,5550076953,6357594003,6928780481,7598657637,8187183726,8552167168,9191128883,10107544684,10498497214,11619939705,12799757911,13478018176,14716131434,14166043940
Papua New Guinea,Kina,"Mining, Manufacturing, Utilities (ISIC C-E)",30436991,48184459,169596564,401004247,414124165,296157237,292063758,333132260,323658916,483242695,448258084,329768293,337551626,456619928,388565513,515719576,630628665,856818131,1035202156,717438612,816510021,1080510240,1651014997,1953016427,1702278455,1948749425,2121985953,1752619204,2148077505,3055694462,3848749461,3805339443,3775931841,4611965651,5023705286,6261475578,7639047957,8185012193,9053035626,7291072497,9218777188,9449054164,7817637599,8192201361,13783638722,16212262621,17442253995,21519210857,24284321658,24412324931,24266168887
Papua New Guinea,Kina,Manufacturing (ISIC D),23247629,26855505,29745947,38234336,50308336,61357877,73797756,72994018,97909894,111208104,118587879,121729764,120268422,130643948,152928108,160090874,156907423,164621170,180171106,206250920,168845365,211270978,238942517,251615102,278123457,304080830,371606733,398727290,442193646,445394121,427138113,447556176,446480066,502496425,519147462,568123637,596713480,681568614,791918013,829829256,945682244,1069834894,1094322258,1164645872,1215873761,1068743410,1256148758,1410790205,1369146659,1570308829,1504830728
Papua New Guinea,Kina,Construction (ISIC F),97516812,84606840,65584774,59133813,66577230,62276589,58100005,69842769,74108095,77219504,90796559,99706502,115970683,119789230,107577707,91101842,100502777,98661356,129093248,156326884,150318039,217093751,204106892,184045104,257396700,220699983,402803635,397816938,397487303,367750830,511797269,680668696,964970095,1094062899,1140711360,1207390155,1392889011,1591240413,1782827028,2239801835,3634826152,3913406775,4417033487,4473400918,4946590311,4719513409,5145368310,4849557926,5035094700,5870615848,5438084995
Papua New Guinea,Kina,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",307245208,311338067,313784045,368993264,505618611,563972660,597168077,568520318,609468860,677446289,629489610,653235150,663012725,729127758,750533344,794347902,867929602,955558718,1029140418,1097705185,992684030,1199047254,1294703464,1395711071,1596722898,1742213987,2035202940,2253272343,2313141090,1588692338,1073434398,1866288270,2493451006,2842460989,2980058865,3153979248,3475063031,3752973541,4297499908,4656617666,5046928467,5601212366,6008630734,6491514242,6894145885,6888081400,7476960758,8056435757,8808634411,9447813681,9087586855
Papua New Guinea,Kina,"Transport, storage and communication (ISIC I)",164384189,172682672,171167912,207089370,273306034,275902766,258374825,245077293,270799971,286225286,267714908,334557939,249890100,234122000,274966545,320349373,348379944,376410514,405508915,436476021,509622461,648707481,623880405,697293803,760829762,795801235,876956410,950903723,1030724109,924093785,688933359,689764048,715552316,784474536,814221324,846256261,870282464,910212800,1209720069,1393080114,1753836304,1969548896,2044183411,2197732159,2270378039,2382910778,2510591743,2688931072,2939822829,3159757373,3035114281
Papua New Guinea,Kina,Other Activities (ISIC J-P),306782003,345858052,432271050,518335388,531093500,625565460,742410814,778319038,715909381,808984927,1150623267,1121355495,1391225721,1500197587,1610211188,1720774646,1621050798,1744157539,1875908162,1969449561,1695149312,1863238191,2004042323,2203148065,2251308635,2645489497,2997956464,3241343298,3928149943,4711517725,4584972211,4577602050,4742555881,4925753498,4859923405,5439828614,6166435028,7356297472,7819060946,8440711554,10305952925,12481016858,13956483213,15409508300,16244676355,16757958303,18258948995,19352652564,21321478939,22880688043,21945076781
Papua New Guinea,Kina,Total Value Added,1129876426,1198140503,1402638808,1832540490,2099148064,2155580859,2357900660,2456760458,2530437570,2929245271,3196920057,3144023989,3369306050,3738428849,3946235893,4224592641,4378374033,4865354602,5378634539,5214959267,5035983212,5924605039,6788633713,7745556273,8319173222,9401742975,10538087275,11021927216,12389289487,13605919257,13942426884,15118870371,17023578515,18973249501,19269060129,21818987703,24754449014,27345813373,30519737579,30950064147,37558978674,41601422785,42796135612,45955485862,54246973996,57459223725,62454063505,69266546086,75867370711,80487331310,77938075738
Paraguay,Guarani,Final consumption expenditure,64652088898,73269118459,81823977962,99405079506,133929000000,152662000000,166285000000,203567000000,244250000000,325924000000,428201000000,547337000000,598011000000,691753000000,878327000000,1130210000000,1457410000000,2058170000000,2558990000000,3314250000000,5311880000000,6796320000000,8335690000000,10390200000000,13992600000000,16784000000000,19202000000000,21040200000000,23055700000000,24992500000000,27995400000000,29665000000000,30469600000000,35385100000000,41551000000000,47087000000000,54103300000000,63739000000000,79105500000000,84085400000000,94422300000000,103784000000000,114114000000000,122976000000000,136024000000000,142357000000000,150725000000000,162152000000000,174906000000000,182787000000000,183219000000000
Paraguay,Guarani,Household consumption expenditure (including Non-profit institutions serving households),55088134711,63193518234,70812958389,87825721814,120852000000,135694000000,147275000000,180389000000,213778000000,290903000000,378975000000,478421000000,523926000000,609515000000,780137000000,1002350000000,1284790000000,1807870000000,2262580000000,2879570000000,4742210000000,6021720000000,7444110000000,9253620000000,12557600000000,15084000000000,17114100000000,18659300000000,20268600000000,22090200000000,24619100000000,26213200000000,26915500000000,31367800000000,37144400000000,41689600000000,47788900000000,56845000000000,71125300000000,73940400000000,82724700000000,89549900000000,96851200000000,104179000000000,115216000000000,120110000000000,127471000000000,137812000000000,148343000000000,154512000000000,152452000000000
Paraguay,Guarani,General government final consumption expenditure,9563954187,10075600225,11011019573,11579357692,13077445952,16967940061,19010272305,23177140312,30471993928,35021533486,49225734562,68916311848,74085212399,82237533751,98190685549,127860000000,172613000000,250296000000,296412000000,434684000000,569672000000,774600000000,891581000000,1136550000000,1435000000000,1700020000000,2087860000000,2380890000000,2787040000000,2902310000000,3376340000000,3451880000000,3554130000000,4017280000000,4406610000000,5397410000000,6314350000000,6894010000000,7980160000000,10145000000000,11697600000000,14234400000000,17262900000000,18797200000000,20808000000000,22246300000000,23254100000000,24339400000000,26563000000000,28274600000000,30767100000000
Paraguay,Guarani,Gross capital formation,20224687825,22352734097,26742631445,43737674540,64649715812,84119231317,96625398167,119273000000,160780000000,225401000000,295478000000,374439000000,346272000000,321185000000,449947000000,561707000000,841104000000,1147080000000,1482370000000,2014100000000,2713450000000,3768040000000,4060050000000,5043530000000,6404550000000,7209490000000,8010940000000,8950620000000,8588400000000,8294420000000,8143930000000,8669320000000,9525600000000,12574500000000,13970900000000,16068700000000,17994400000000,19163500000000,23895500000000,21002600000000,30769200000000,34892800000000,31306300000000,36625400000000,40825300000000,41236400000000,40532800000000,45139300000000,52530100000000,51325100000000,45872800000000
Paraguay,Guarani,Gross fixed capital formation (including Acquisitions less disposals of valuables),16098699313,17455173380,19629673792,30193012191,45704448467,58494061097,72107617081,93077493168,120198000000,171803000000,225814000000,287299000000,261637000000,243350000000,341971000000,425952000000,638756000000,874852000000,1136310000000,1546690000000,2108550000000,2902030000000,3132210000000,3908260000000,4979880000000,5704120000000,6151440000000,6527250000000,6361410000000,6349230000000,6580500000000,6995090000000,7643760000000,10313000000000,11790500000000,13638500000000,15171000000000,16071300000000,20328300000000,20576600000000,27486000000000,29638300000000,28762000000000,31701600000000,35633900000000,36564200000000,39045900000000,42054500000000,45997300000000,44281400000000,48709500000000
Paraguay,Guarani,Changes in inventories,4125988512,4897560717,7112957653,13544662350,18945267346,25625170220,24517781086,26195742842,40582120504,53597324615,69663934904,87140157350,84635392935,77834421583,107977000000,135755000000,202349000000,272231000000,346065000000,467402000000,604902000000,866015000000,927847000000,1135270000000,1424670000000,1505380000000,1859500000000,2423370000000,2226990000000,1945180000000,1563430000000,1674230000000,1881840000000,2261490000000,2180330000000,2430110000000,2823350000000,3092210000000,3567120000000,426013000000,3283280000000,5254510000000,2544350000000,4923880000000,5191430000000,4672140000000,1486880000000,3084810000000,6532840000000,7043740000000,-2836740000000
Paraguay,Guarani,Exports of goods and services,15434179652,15467323918,18422687595,25921577673,35985005297,34739333317,43340270224,70822390400,82050010351,95473437894,107165000000,109248000000,123547000000,96745349084,234759000000,425405000000,670787000000,907570000000,1577900000000,2272000000000,2972720000000,3450300000000,3748820000000,6115950000000,7072160000000,9320900000000,8970220000000,8429330000000,10739500000000,8281730000000,9335760000000,9116460000000,18954900000000,23076500000000,25875700000000,31113500000000,34905100000000,38979300000000,45580300000000,42299700000000,54399500000000,56932500000000,55939100000000,64400500000000,63897700000000,65525700000000,76058100000000,84232300000000,85187000000000,85637100000000,82988900000000
Paraguay,Guarani,Imports of goods and services,13406163888,14818040065,14884637997,19868383308,33153560951,39460385194,42861319633,65663341883,79172732567,103007000000,124729000000,141410000000,161642000000,141400000000,262255000000,407260000000,650748000000,966564000000,1359960000000,1638610000000,2838120000000,3512480000000,4141390000000,6371420000000,8767620000000,11105700000000,11016100000000,11188400000000,12687700000000,10441200000000,11884400000000,11578500000000,12941200000000,16592400000000,19455600000000,24437600000000,28966100000000,32015900000000,41177700000000,36356800000000,50498100000000,54123200000000,54134000000000,57650900000000,60573300000000,60641300000000,62668900000000,72401100000000,82046800000000,83182200000000,73032000000000
Paraguay,Guarani,Gross Domestic Product (GDP),85704640398,95788414041,110846000000,143492000000,192201000000,217850000000,244881000000,301555000000,368967000000,492479000000,641128000000,810693000000,843125000000,935868000000,1224520000000,1594520000000,2097750000000,2852510000000,3796860000000,5271700000000,7406320000000,9472650000000,11062800000000,13717700000000,17113400000000,20494400000000,23304600000000,25010600000000,27936000000000,29476300000000,32019800000000,34257400000000,46801000000000,54784900000000,62130400000000,69849400000000,77660100000000,89866000000000,107404000000000,111031000000000,129093000000000,141486000000000,147226000000000,166351000000000,180174000000000,188477000000000,204647000000000,219122000000000,230576000000000,236567000000000,239048000000000
Paraguay,Guarani,"Agriculture, hunting, forestry, fishing (ISIC A-B)",15094898703,17466828549,20982939652,29714783112,37262860789,44161249603,46471603521,56502196383,64988364460,84925770002,103760000000,123644000000,119787000000,132963000000,192967000000,253379000000,313486000000,428477000000,617813000000,855653000000,1130180000000,1381890000000,1488530000000,1846950000000,2230860000000,2688170000000,3030750000000,2921750000000,3111070000000,3277440000000,3438080000000,3530740000000,4144140000000,5900680000000,7384390000000,7995860000000,8654620000000,11091500000000,14411000000000,11045300000000,16800800000000,19519800000000,14784700000000,21400800000000,21208000000000,17793100000000,21890100000000,22317200000000,22942800000000,22881100000000,25041400000000
Paraguay,Guarani,"Mining, Manufacturing, Utilities (ISIC C-E)",27214709175,30095968319,34458539782,44035794452,66208826751,65423127858,75694724844,99302137099,120332000000,154618000000,206922000000,264769000000,271918000000,302115000000,386663000000,506398000000,666508000000,910726000000,1251930000000,1763730000000,2503650000000,3164410000000,3715680000000,4500230000000,5402910000000,6599810000000,7453710000000,7727780000000,8798860000000,9653110000000,10132200000000,10987100000000,22314600000000,23782900000000,24907700000000,28122100000000,29899300000000,32017100000000,34009300000000,35370300000000,37464200000000,40303000000000,42429400000000,45887600000000,49593000000000,53764900000000,57619000000000,61630000000000,63570500000000,64475900000000,64126800000000
Paraguay,Guarani,Manufacturing (ISIC D),26648503049,29277532034,33460950419,42716923514,64687332812,63452776622,72966748506,95894525213,116033000000,148424000000,196885000000,252602000000,257926000000,286300000000,366748000000,482127000000,631155000000,861526000000,1185700000000,1675050000000,2385270000000,2996510000000,3503690000000,4220630000000,5015070000000,6116410000000,6856140000000,7040480000000,7985830000000,8805920000000,9202970000000,9928820000000,10824900000000,12643100000000,13940900000000,15160600000000,16877300000000,18674700000000,21840800000000,21976400000000,23948800000000,26024800000000,27268500000000,30469800000000,33814200000000,36595700000000,39008300000000,42625400000000,43792800000000,44434700000000,43760400000000
Paraguay,Guarani,Construction (ISIC F),1974319854,2305275205,2408936508,3257247351,5081305867,6812164313,8595328921,10042783072,14712296792,22068445188,32636191921,44450727347,47117390580,52300455707,63597635642,78828238946,104743000000,138889000000,155371000000,246558000000,335775000000,429746000000,531550000000,674762000000,854304000000,972517000000,1130950000000,1183350000000,1213820000000,1335690000000,1383220000000,1480140000000,1617500000000,2168140000000,2366080000000,2598940000000,2994920000000,3984480000000,5481740000000,6133970000000,7207010000000,7851290000000,8384190000000,9395600000000,10960000000000,11414800000000,12977700000000,13734400000000,13802100000000,14737100000000,16259200000000
Paraguay,Guarani,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",11585227021,12796257258,14106728786,18298464198,25242253156,27611742757,32620543549,41819812985,53195389897,71354509612,91758342276,119316000000,124243000000,137577000000,172660000000,228266000000,310216000000,419412000000,578900000000,799780000000,1191190000000,1575500000000,1855740000000,2309530000000,2887220000000,3259130000000,3494540000000,3576630000000,4115700000000,4119660000000,4471780000000,4804380000000,5390130000000,6880400000000,8605200000000,9481650000000,11298900000000,12503900000000,14439000000000,15980000000000,18800400000000,19210900000000,19862600000000,21372400000000,23553000000000,24490600000000,26006100000000,29286200000000,30875600000000,31163900000000,29959300000000
Paraguay,Guarani,"Transport, storage and communication (ISIC I)",5292287763,5756932688,6768746349,7776972017,11011546538,13634368474,15613145898,18413573423,23311182098,31141973991,42668397339,52131725457,55805828962,61944882766,79041663234,104005000000,143669000000,196107000000,236976000000,312817000000,448271000000,584886000000,690200000000,843601000000,1047690000000,1240850000000,1455650000000,1831150000000,2095390000000,2449250000000,2653230000000,3044650000000,3500400000000,3918740000000,4371780000000,5481930000000,6118030000000,7515380000000,7985350000000,8415250000000,9259460000000,9966590000000,11175000000000,11881500000000,12823000000000,13774800000000,14502000000000,15227300000000,15833000000000,16052700000000,16361000000000
Paraguay,Guarani,Other Activities (ISIC J-P),30472387859,31803920908,35946110633,39072554352,52882227537,63665302337,71193043736,80164106620,99140418673,141376000000,188786000000,251950000000,286740000000,318288000000,396198000000,503659000000,676980000000,911278000000,1017760000000,1282970000000,1737770000000,2235370000000,2894700000000,3581690000000,4654480000000,5608860000000,6937330000000,8183770000000,9191850000000,9843890000000,10807300000000,11428800000000,12109100000000,12825200000000,13407700000000,15318700000000,17508000000000,19876100000000,24117300000000,27171800000000,30482500000000,34299600000000,39840400000000,44900300000000,48513700000000,53414300000000,56964700000000,60579000000000,65995500000000,70014700000000,70417800000000
Paraguay,Guarani,Total Value Added,91633830374,100225000000,114672000000,142156000000,197689000000,221308000000,250188000000,306245000000,375680000000,505485000000,666531000000,856261000000,905611000000,1005190000000,1291130000000,1674540000000,2215600000000,3004890000000,3858750000000,5261510000000,7346840000000,9371810000000,11176400000000,13756800000000,17077500000000,20369300000000,23502900000000,25424400000000,28526700000000,30679000000000,32885800000000,35275700000000,49075900000000,55476000000000,61042900000000,68999200000000,76473700000000,86988400000000,100444000000000,104117000000000,120014000000000,131151000000000,136476000000000,154838000000000,166651000000000,174652000000000,189960000000000,202774000000000,213020000000000,219325000000000,222165000000000
Peru,Nuevo Sol,Final consumption expenditure,200,224,256,295,368,497,651,908,1312,2085,3752,6894,11629,21901,46468,126512,257887,513884,3168828,78266477,4532363331,22575086842,38331238865,58309766572,79646558417,97399000000,111786000000,125048000000,133877000000,138861000000,148753000000,152779000000,159416000000,167730000000,180652000000,191512000000,206270000000,225740000000,256780000000,273864000000,301168000000,334833000000,371518000000,405473000000,438778000000,473155000000,506262000000,532242000000,562415000000,594376000000,571502000000
Peru,Nuevo Sol,Household consumption expenditure (including Non-profit institutions serving households),161,180,204,233,299,403,529,716,1069,1741,2989,5504,9043,17236,37196,100817,208303,406501,2625773,64536493,3895063261,20491561837,34736656794,52697138144,70905492434,85519000000,97738000000,109188000000,116023000000,119244000000,128075000000,131392000000,137902000000,144193000000,154995000000,162815000000,174582000000,192316000000,220200000000,232133000000,257298000000,285814000000,316278000000,342959000000,368081000000,394789000000,421005000000,441343000000,466742000000,493430000000,458519000000
Peru,Nuevo Sol,General government final consumption expenditure,39,44,52,62,69,94,122,192,243,344,763,1390,2586,4665,9272,25695,49584,107383,543055,13729984,637300070,2083525005,3594582071,5612628428,8741065983,11880000000,14048000000,15860000000,17854000000,19617000000,20678000000,21387000000,21514000000,23537000000,25657000000,28697000000,31688000000,33424000000,36580000000,41731000000,43870000000,49019000000,55240000000,62514000000,70697000000,78366000000,85257000000,90899000000,95673000000,100946000000,112983000000
Peru,Nuevo Sol,Gross capital formation,30,39,36,58,93,113,132,158,253,521,1130,2305,3859,5246,11077,29428,57694,116182,890036,16529974,988354688,4573292773,7712351798,13259693785,21740453561,29752000000,30629000000,36851000000,37728000000,35095000000,35445000000,33146000000,34623000000,35780000000,38420000000,43339000000,57040000000,70436000000,92336000000,72711000000,99030000000,114482000000,125031000000,139010000000,140607000000,146904000000,142625000000,142495000000,156275000000,160455000000,125818000000
Peru,Nuevo Sol,Gross fixed capital formation (including Acquisitions less disposals of valuables),30,35,40,60,88,108,133,182,278,534,1034,2044,3641,5489,12020,31195,59374,115952,898864,17693791,1049094372,4374052642,7333260388,12573991512,20698471579,28813000000,30154000000,36402000000,37643000000,36074000000,35521000000,32794000000,32239000000,34576000000,38267000000,42783000000,51628000000,63892000000,82630000000,80572000000,98000000000,110450000000,127259000000,137524000000,139891000000,139551000000,138905000000,141778000000,153072000000,159715000000,138996000000
Peru,Nuevo Sol,Changes in inventories,,4,-4,-2,5,5,-1,-24,-25,-13,96,261,218,-243,-943,-1767,-1680,230,-8828,-1163817,-60739684,199240131,379091410,685702273,1041981982,939000000,475000000,449000000,85000000,-979000000,-76000000,352000000,2384000000,1204000000,153000000,556000000,5412000000,6544000000,9706000000,-7861000000,1030000000,4032000000,-2228000000,1486000000,716000000,7353000000,3720000000,717000000,3203000000,740000000,-13178000000
Peru,Nuevo Sol,Exports of goods and services,51,45,50,58,78,73,108,194,402,988,1359,1770,2863,6000,13761,40420,46348,69927,575536,14285959,831646912,3267402961,5641029501,8646972549,12619147374,15153000000,18058000000,22426000000,22279000000,26153000000,30281000000,30302000000,33287000000,38854000000,52225000000,67323000000,88639000000,100774000000,104855000000,96234000000,115975000000,144293000000,139480000000,134847000000,128869000000,128664000000,146375000000,170070000000,184303000000,182201000000,157686000000
Peru,Nuevo Sol,Imports of goods and services,46,48,52,66,117,148,180,275,387,677,1350,2416,3890,6323,10966,30788,54388,90654,612444,14223409,797526835,3870799034,6969850948,11329766339,15958110193,22041000000,24867000000,29420000000,31298000000,30250000000,33895000000,33700000000,34635000000,38027000000,43362000000,51425000000,61678000000,77257000000,101252000000,78866000000,99389000000,120559000000,127898000000,135774000000,138213000000,144307000000,147594000000,156818000000,171479000000,174556000000,148986000000
Peru,Nuevo Sol,Gross Domestic Product (GDP),226,252,279,334,421,536,706,961,1532,2812,4809,8588,14430,26145,58344,159460,301330,595800,3982253,92660809,5471016463,26538861451,44705792724,68881111731,98035066637,120263000000,135606000000,154905000000,162586000000,169859000000,180584000000,182527000000,192691000000,204337000000,227935000000,250749000000,290271000000,319693000000,352719000000,363943000000,416784000000,473049000000,508131000000,543556000000,570041000000,604416000000,647668000000,687989000000,731514000000,762476000000,706020000000
Peru,Nuevo Sol,"Agriculture, hunting, forestry, fishing (ISIC A-B)",42,45,47,55,67,88,109,151,202,331,495,891,1387,2781,6480,15127,34039,61800,332398,7306301,401034733,2099343762,3513893828,5742562029,8291778243,9667000000,11532000000,12467000000,13622000000,14038000000,14572000000,14408000000,14498000000,14943000000,15806000000,17187000000,19168000000,21438000000,25258000000,26946000000,28458000000,33587000000,34173000000,36246000000,38787000000,42585000000,44916000000,46644000000,50211000000,51438000000,53017000000
Peru,Nuevo Sol,"Mining, Manufacturing, Utilities (ISIC C-E)",64,67,73,96,122,130,199,299,625,1525,2752,4045,6268,11669,26369,73595,82485,140898,1095944,23314677,1440144071,5999543983,10282867150,16199352643,23376850580,27253000000,30983000000,35611000000,36010000000,39203000000,43425000000,44197000000,47345000000,51130000000,63533000000,74347000000,94758000000,104204000000,108360000000,100629000000,123134000000,148496000000,147438000000,146592000000,140056000000,141204000000,155295000000,170192000000,181954000000,182020000000,168846000000
Peru,Nuevo Sol,Manufacturing (ISIC D),31,36,39,47,62,73,105,137,239,453,666,1080,1807,3283,7961,26528,50047,95367,814024,16005279,1010540215,4349020697,7322870708,11310002629,15904091561,18442000000,20760000000,23787000000,24168000000,24924000000,27475000000,28440000000,29865000000,31465000000,37319000000,41503000000,47814000000,52807000000,57481000000,55658000000,64837000000,71390000000,77055000000,80617000000,79576000000,83337000000,86425000000,89238000000,96587000000,99121000000,86145000000
